Utterance,Emotion,Dialogue_ID,Utterance_ID,Speaker,source
We have all kinds of movie channel packages .,neutral,dailydialog_9295,0,Speaker,dailydialog
No problem . How would like your money ?,neutral,dailydialog_9296,0,Speaker,dailydialog
"Do me a favor , and take a taxi . It'd make me feel a lot better .",neutral,dailydialog_9297,0,Speaker,dailydialog
"Single or return , sir ?",neutral,dailydialog_9298,0,Speaker,dailydialog
"Mm , I love burnt bread .",joy,dailydialog_9299,0,Speaker,dailydialog
So we must seize this chance to go the beach .,joy,dailydialog_9300,0,Speaker,dailydialog
"Mom , I hate eating vegetables !",anger,dailydialog_9301,0,Speaker,dailydialog
OK . Great idea !,joy,dailydialog_9302,0,Speaker,dailydialog
"I have a typical 9 to 5 job . Actually , I work a little longer than 9 to 5 most days .",neutral,dailydialog_9303,0,Speaker,dailydialog
"You see , that ’ s what I ’ m talking about , I can ’ t stand your sarcastic jokes anymore",anger,dailydialog_9304,0,Speaker,dailydialog
Okay . The model number is 6594 - c .,neutral,dailydialog_9305,0,Speaker,dailydialog
It's the truth . I am really happy .,joy,dailydialog_9306,0,Speaker,dailydialog
"Excuse me , Mr . Li . I have something to discuss with you .",neutral,dailydialog_9307,0,Speaker,dailydialog
"Oh , that's a nasty cough . Let me feel your head . You're on fire !",surprise,dailydialog_9308,0,Speaker,dailydialog
"Nice to meet you Mr.Li . We have learned about that you specialize in the export business of electronic products . As you enjoy the highest reputation in the commercial circle , we'd be please to enter into business relations with your firm .",neutral,dailydialog_9309,0,Speaker,dailydialog
Why you are so crazy about Beijing Opera ? It's so boring .,surprise,dailydialog_9310,0,Speaker,dailydialog
I plan on going back to school .,neutral,dailydialog_9311,0,Speaker,dailydialog
"I'd like to two roast beef sandwiches and one fruit salad , please .",neutral,dailydialog_9312,0,Speaker,dailydialog
That's something you need to overcome . Men should make the first move as most of girls prefer being chased .,neutral,dailydialog_9313,0,Speaker,dailydialog
I've actually never tried . Do you have a surfboard ?,joy,dailydialog_9314,0,Speaker,dailydialog
"Yup , you understand . And my parents are trying to pressure me into going to a Catholic college . They both attended one and think that it combines a good education with good discipline . And the tuition 3 is usually pretty low .",neutral,dailydialog_9315,0,Speaker,dailydialog
Yes . I love facing danger and overcoming it . It has become part of my life .,joy,dailydialog_9316,0,Speaker,dailydialog
Do you mind if I go with you ?,neutral,dailydialog_9317,0,Speaker,dailydialog
"Autumn is the best season in Beijing , you know .",joy,dailydialog_9318,0,Speaker,dailydialog
"Sit down , please . Mr . Tang , do you bring any paper or certificate with you ?",neutral,dailydialog_9319,0,Speaker,dailydialog
I love that they put a wine storage area in the kitchen .,joy,dailydialog_9320,0,Speaker,dailydialog
"Yes , I took my temperature last night . It was 102 degrees . But right now I feel my fevers is up to 103 degrees .",sadness,dailydialog_9321,0,Speaker,dailydialog
I'm going to do some shopping . Why don't you come with me ?,joy,dailydialog_9322,0,Speaker,dailydialog
Excuse me ! I don't have time to waste . I've been here almost one full hour !,anger,dailydialog_9323,0,Speaker,dailydialog
Thank you . I'll go through it and tell you .,joy,dailydialog_9324,0,Speaker,dailydialog
"I'd like to exchange 3,000 .",neutral,dailydialog_9325,0,Speaker,dailydialog
9:00 !,surprise,dailydialog_9326,0,Speaker,dailydialog
Maybe you can come to the bar one day and I ’ ll show you around .,joy,dailydialog_9327,0,Speaker,dailydialog
That's great . Thank you very much .,joy,dailydialog_9328,0,Speaker,dailydialog
OK . See you then .,joy,dailydialog_9329,0,Speaker,dailydialog
"Are you riding ? You have to install an anti-virus software on your computer . If not , you will be attacked by viruses , and it can lead your computer into failure .",surprise,dailydialog_9330,0,Speaker,dailydialog
"Well then , we are all straight . Have a good day and thanks for bringing that to my attention .",joy,dailydialog_9331,0,Speaker,dailydialog
All right . Just give me the ticket .,sadness,dailydialog_9332,0,Speaker,dailydialog
Great . How long were you away ?,joy,dailydialog_9333,0,Speaker,dailydialog
Which stop do I get off on ?,neutral,dailydialog_9334,0,Speaker,dailydialog
Congratulations ! Let's get together sometime .,joy,dailydialog_9335,0,Speaker,dailydialog
Really ? That's wonderful !,surprise,dailydialog_9336,0,Speaker,dailydialog
"Maybe so , but do you have any idea how much this one is worth ?",joy,dailydialog_9337,0,Speaker,dailydialog
"Strawberry cake as dessert , please . By the way , could you serve my main course without garlic and put less ginger in it .",neutral,dailydialog_9338,0,Speaker,dailydialog
I told you to hurry up a thousand times . You just put a deaf ear to it .,anger,dailydialog_9339,0,Speaker,dailydialog
"30,000 NT for ginseng ? ! Do I have to buy a whole jin ?",surprise,dailydialog_9340,0,Speaker,dailydialog
Gosh ! The water faucet is dripping badly again .,surprise,dailydialog_9341,0,Speaker,dailydialog
"Yes , it looks interesting .",joy,dailydialog_9342,0,Speaker,dailydialog
That's my cousin Hubert . He likes smiling .,joy,dailydialog_9343,0,Speaker,dailydialog
I don't think the exam will be very hard .,neutral,dailydialog_9344,0,Speaker,dailydialog
"Ok , thank you.Goodbye .",joy,dailydialog_9345,0,Speaker,dailydialog
"Thanks ! ... Hello , I have a parcel to deliver .",joy,dailydialog_9346,0,Speaker,dailydialog
Thanks . But it's necessary for me to buy a TV set .,joy,dailydialog_9347,0,Speaker,dailydialog
"Sure . 7,000 yuan per month .",neutral,dailydialog_9348,0,Speaker,dailydialog
"Hug and kiss ? ! How is it possible ? Oh , it's really bad to Miun - Verstand her meaning .",surprise,dailydialog_9349,0,Speaker,dailydialog
You have to get up and get ready for school .,neutral,dailydialog_9350,0,Speaker,dailydialog
How nice seeing the sun back again ! The air is so fresh .,joy,dailydialog_9351,0,Speaker,dailydialog
"Just get out of my face , would you ?",anger,dailydialog_9352,0,Speaker,dailydialog
I feel itchy ! I can ’ t stand it anymore ! I think I may be coming down with something . I feel lightheaded and weak .,sadness,dailydialog_9353,0,Speaker,dailydialog
Really ? Maybe I ’ ll do that then .,surprise,dailydialog_9354,0,Speaker,dailydialog
That could be helpful . But when you go into a shopping center ... prices become very flexible . You have to be able to read the market .,neutral,dailydialog_9355,0,Speaker,dailydialog
Really ? I am glad to meet you .,surprise,dailydialog_9356,0,Speaker,dailydialog
And the plot is so simple .,disgust,dailydialog_9357,0,Speaker,dailydialog
"Oh , buddy , you are so kind . Thank you !",joy,dailydialog_9358,0,Speaker,dailydialog
Do you reimburse for education that relates to my job ?,neutral,dailydialog_9359,0,Speaker,dailydialog
"What an attractive blouse , You look so pretty in this blue dress !",joy,dailydialog_9360,0,Speaker,dailydialog
"I'll never get over it . Oh , Harry , it was all so unnecessary . That man ! ! How could he do this to us after we'd put him up ?",anger,dailydialog_9361,0,Speaker,dailydialog
"I'm sorry , madam , there ’ s a limit to the speed .",sadness,dailydialog_9362,0,Speaker,dailydialog
Can I take this bus to city center ?,neutral,dailydialog_9363,0,Speaker,dailydialog
That ’ s too bad . I ’ m sorry to hear that .,sadness,dailydialog_9364,0,Speaker,dailydialog
"Believe it or not , the company I worked for closed down , so I ’ m out of a job .",sadness,dailydialog_9365,0,Speaker,dailydialog
"I don't know if I would call it my favorite , but it ranks up there .",neutral,dailydialog_9366,0,Speaker,dailydialog
I ’ m not looking for excuses here . I just want to get this finished on time !,anger,dailydialog_9367,0,Speaker,dailydialog
"Mr . Chandler will be our new partner , so his visit this time will be extremely important for our cooperation in future , because it may decide whether Mr . Chandler sign the trade contract with us or not . Do you have some idea ?",neutral,dailydialog_9368,0,Speaker,dailydialog
Good ? ! For them but not to me .,surprise,dailydialog_9369,0,Speaker,dailydialog
Thank you . Have a nice day .,joy,dailydialog_9370,0,Speaker,dailydialog
I will . Thanks . That's sweet of you .,joy,dailydialog_9371,0,Speaker,dailydialog
Really . The special effects are fantastic.You shouldn't be scared . You would really enjoy it .,joy,dailydialog_9372,0,Speaker,dailydialog
"Yeah , but nothing was clear during the test .",sadness,dailydialog_9373,0,Speaker,dailydialog
"Really ? I think we play you guys next week . Well , I have to go to practice . See you later .",surprise,dailydialog_9374,0,Speaker,dailydialog
Certainly . The vegetarian pizza looks pretty good . It must be very delicious .,joy,dailydialog_9375,0,Speaker,dailydialog
It will give us better feeling and atmosphere if it rains .,joy,dailydialog_9376,0,Speaker,dailydialog
How about the Classical Music Club ?,neutral,dailydialog_9377,0,Speaker,dailydialog
"Could I have a word with you , Madam ?",neutral,dailydialog_9378,0,Speaker,dailydialog
"And when we get back from the doctor's , you'll gargle again .",neutral,dailydialog_9379,0,Speaker,dailydialog
I'm only too happy to help .,joy,dailydialog_9380,0,Speaker,dailydialog
I watched the race with my children . We saw you run to the finish line . We all screamed with excitement .,joy,dailydialog_9381,0,Speaker,dailydialog
What ? Beg your pardon .,surprise,dailydialog_9382,0,Speaker,dailydialog
"Yes , it ’ s exciting . This month we are doing crossword puzzles .",joy,dailydialog_9383,0,Speaker,dailydialog
I can't believe the weather is so gorgeous for your wedding .,surprise,dailydialog_9384,0,Speaker,dailydialog
It sounds a good idea . Let ’ s go .,joy,dailydialog_9385,0,Speaker,dailydialog
Tax brings your total to $ 32.42 . How would you like to pay ?,neutral,dailydialog_9386,0,Speaker,dailydialog
"Let ’ s start with the basics , bread . Bread is an important ingredient here . You need to remember one thing - choose the bread according to the following criteria , freshness , crumb and color . If you want a closed sandwich I recommend you first toast your bread in a toaster or oven , or grill it slightly until it gets a light brown color .",joy,dailydialog_9387,0,Speaker,dailydialog
That ’ s not a bad idea . I brought many plenty of books and things back with me last summer . That would be great resource material . Now if I can only remember where I put them .,joy,dailydialog_9388,0,Speaker,dailydialog
"David Hall , 83 , Bridge Street .",neutral,dailydialog_9389,0,Speaker,dailydialog
"Right , this is not a drill . This is for all the marbles .",neutral,dailydialog_9390,0,Speaker,dailydialog
"That's better . This way we will both have money to take a cab home , otherwise , you would probably have to walk .",neutral,dailydialog_9391,0,Speaker,dailydialog
"Yes ! Yes ! And yes ! Jared , of course I ’ ll marry you !",joy,dailydialog_9392,0,Speaker,dailydialog
"Singing ? At the subway exit ? Oh , it sounds like someone needs some money .",neutral,dailydialog_9393,0,Speaker,dailydialog
What's wrong with it ? It's filthy !,surprise,dailydialog_9394,0,Speaker,dailydialog
"Ann , it's terrible !",anger,dailydialog_9395,0,Speaker,dailydialog
"I am sorry , it's out of stock right now .",sadness,dailydialog_9396,0,Speaker,dailydialog
"Regrettably , we're currently out of filet mignon . May I suggest the porterhouse instead ?",neutral,dailydialog_9397,0,Speaker,dailydialog
Do you mind if I sit down ?,neutral,dailydialog_9398,0,Speaker,dailydialog
Pretty good . There was a bit of turbulence while we were over the Pacific Ocean but it wasn't too bad . The worst thing was the guy behind me . He snored all through the night !,joy,dailydialog_9399,0,Speaker,dailydialog
What kind of car do you have in mind ?,neutral,dailydialog_9400,0,Speaker,dailydialog
"If a consumer complains about the quality of your products , what will you do ?",neutral,dailydialog_9401,0,Speaker,dailydialog
"So who does he think he is , anyway , I can't believe the way that my boss has been ordering everyone around lately , I mean , it's now like he is the CEO , or anything .",anger,dailydialog_9402,0,Speaker,dailydialog
Do you have shoes here ?,neutral,dailydialog_9403,0,Speaker,dailydialog
"OK , I will blow .",neutral,dailydialog_9404,0,Speaker,dailydialog
"don't worry . If you don't do well , no one can !",joy,dailydialog_9405,0,Speaker,dailydialog
"Sure do ! This one is a quarterly publication , but each issue has over 200 color pages of recipes and also many home decorating ideas !",joy,dailydialog_9406,0,Speaker,dailydialog
"What ? ! Isn't there a law against that , I think there is some legislation that requires employers to give their employees a fair rate of wages . You should know your rights ! If you are putting in so many hours , they should give you some kind of compensation .",surprise,dailydialog_9407,0,Speaker,dailydialog
You paid 50 dollars for each ticket ? That's a huge premium over the regular price .,surprise,dailydialog_9408,0,Speaker,dailydialog
"Don't forget my friend Andy from the office . He has nothing to do on Friday , so I invited him over .",neutral,dailydialog_9409,0,Speaker,dailydialog
Only ten percent of taxes included in the bill .,neutral,dailydialog_9410,0,Speaker,dailydialog
Thanks a million .,joy,dailydialog_9411,0,Speaker,dailydialog
Where ? my car ?,surprise,dailydialog_9412,0,Speaker,dailydialog
do you think they ’ ll get back together ?,neutral,dailydialog_9413,0,Speaker,dailydialog
Really ? How to do that ?,surprise,dailydialog_9414,0,Speaker,dailydialog
One way or round trip ?,neutral,dailydialog_9415,0,Speaker,dailydialog
"My pleasure , and have a good time !",joy,dailydialog_9416,0,Speaker,dailydialog
Maybe I want an apple pie .,neutral,dailydialog_9417,0,Speaker,dailydialog
What ? Leftovers of what and from when ?,surprise,dailydialog_9418,0,Speaker,dailydialog
"Hiring , firing , training , insurances , benefits , retirement plans , salary , vacation .",neutral,dailydialog_9419,0,Speaker,dailydialog
What's going on with you ?,neutral,dailydialog_9420,0,Speaker,dailydialog
"Haha , that's definitely a cheesy movie too . Did you watch it over and over again ?",joy,dailydialog_9421,0,Speaker,dailydialog
"Eventually I did get to a real person . I found out the closing time , but by then the store had already closed !",disgust,dailydialog_9422,0,Speaker,dailydialog
"Done . Oh , don't forget to take napkins , disposable plates , cups and picnic blanket .",joy,dailydialog_9423,0,Speaker,dailydialog
Thank you . Here's your card back and your money . Please double check it for me .,neutral,dailydialog_9424,0,Speaker,dailydialog
He will burn his fingers .,neutral,dailydialog_9425,0,Speaker,dailydialog
it's quite famous but don't you think it looks a bit old-fashioned ?,joy,dailydialog_9426,0,Speaker,dailydialog
The next show is at two o'clock .,neutral,dailydialog_9427,0,Speaker,dailydialog
It's a brick ! I can't believe how stupid I was . Damn it !,anger,dailydialog_9428,0,Speaker,dailydialog
No . I ’ Ve not had the pleasure of meeting her yet .,joy,dailydialog_9429,0,Speaker,dailydialog
"In a while , crocodile .",neutral,dailydialog_9430,0,Speaker,dailydialog
"It's your turn , sir . I'm sorry that you've had to wait .",sadness,dailydialog_9431,0,Speaker,dailydialog
Are you crazy ? You made the mistake and now you're charging me for your mistake ?,anger,dailydialog_9432,0,Speaker,dailydialog
"Listen , I know who you are . If you call this number again , I ’ ll call the police . You ’ ll be arrested . I ’ Ve got your number .",anger,dailydialog_9433,0,Speaker,dailydialog
It's unfair .,anger,dailydialog_9434,0,Speaker,dailydialog
"Ok , I ’ ll take a return ticket on the soft sleeper please .",neutral,dailydialog_9435,0,Speaker,dailydialog
Great . Where can I get an application form ?,joy,dailydialog_9436,0,Speaker,dailydialog
All right ! Thanks !,joy,dailydialog_9437,0,Speaker,dailydialog
"Well , this is my new baby . He ’ s just as much trouble . That ’ s for sure ! But , he ’ s a lot of fun !",joy,dailydialog_9438,0,Speaker,dailydialog
"That's different . When I'm working , I'm in a different frame of mind . But , when I even think about asking her out , I get tongue-tied . At least in a note , I can get the words out without turning beet red .",joy,dailydialog_9439,0,Speaker,dailydialog
"I do , but I would appreciate you , if it could be arranged .",joy,dailydialog_9440,0,Speaker,dailydialog
Good morning . I need a new identification card .,neutral,dailydialog_9441,0,Speaker,dailydialog
That's not the gadgets.Creating programmes is stimulate thoughts .,neutral,dailydialog_9442,0,Speaker,dailydialog
Anything ? Do you really believe that we can do anything ?,surprise,dailydialog_9443,0,Speaker,dailydialog
"Yes , I am going today .",neutral,dailydialog_9444,0,Speaker,dailydialog
"No , I cann't . I'm in a hurry !",neutral,dailydialog_9445,0,Speaker,dailydialog
How about going hunting with me ?,joy,dailydialog_9446,0,Speaker,dailydialog
That's wonderful ! I have heard the scene of Li River is beautiful !,joy,dailydialog_9447,0,Speaker,dailydialog
I didn't like her butting in where I didn't want her . She's a chatter box .,anger,dailydialog_9448,0,Speaker,dailydialog
Oh.history .,neutral,dailydialog_9449,0,Speaker,dailydialog
This is a great meal !,neutral,dailydialog_9450,0,Speaker,dailydialog
Stirred will be fine .,neutral,dailydialog_9451,0,Speaker,dailydialog
"Oh , you didn ’ t have to ...",joy,dailydialog_9452,0,Speaker,dailydialog
Are you kidding She is behind the times . That style went out last year .,surprise,dailydialog_9453,0,Speaker,dailydialog
How are the clubs different in Japan than in London ?,neutral,dailydialog_9454,0,Speaker,dailydialog
Are you kidding ? I just feel tired right now .,surprise,dailydialog_9455,0,Speaker,dailydialog
The cereal is over by the breakfast foods .,neutral,dailydialog_9456,0,Speaker,dailydialog
This is your breakfast.Can I put it here ?,neutral,dailydialog_9457,0,Speaker,dailydialog
I ’ m going to start taking classes at the local community college to try to improve my skills . Then I ’ ll start looking for a new position .,neutral,dailydialog_9458,0,Speaker,dailydialog
His name is not fat boy ! You can be so rude sometimes .,anger,dailydialog_9459,0,Speaker,dailydialog
We thought it would be fun to have a pool party at Jay's house .,joy,dailydialog_9460,0,Speaker,dailydialog
I don't think you really want to hear about it .,anger,dailydialog_9461,0,Speaker,dailydialog
"That's a big question . Well , if you're in love , maybe you will take every opportunity to talk to her or telephone her for no reason at all .",joy,dailydialog_9462,0,Speaker,dailydialog
It was good . Do you have a girlfriend at school ?,joy,dailydialog_9463,0,Speaker,dailydialog
"Oh dear , I ’ m late . I have to be in the office by 8am .",sadness,dailydialog_9464,0,Speaker,dailydialog
You've got be joking .,surprise,dailydialog_9465,0,Speaker,dailydialog
"Yes . ( After trying ) A bit tight actually , they pinch my toes . Have you got a larger pair . Size 39 ?",neutral,dailydialog_9466,0,Speaker,dailydialog
"OK . And keep doing that until most of the egg is cooked so you should have a nice thick omelet and then flip it over , you'll only have to cook that side lightly . Put your fillings on the top and fold it over and let it sit just long enough to melt the cheese .",neutral,dailydialog_9467,0,Speaker,dailydialog
"We usually get a big thunderstorm every two weeks , but apart from that , summers are dry . Thunderstorms make the air fresh again , so most people don ’ t mind then .",neutral,dailydialog_9468,0,Speaker,dailydialog
How is your computer skill ?,neutral,dailydialog_9469,0,Speaker,dailydialog
Do you take dressing on your salad ?,neutral,dailydialog_9470,0,Speaker,dailydialog
"There was no picture taken , so I'll let you go .",neutral,dailydialog_9471,0,Speaker,dailydialog
"I decided to put him up while he's here , big mistake !",disgust,dailydialog_9472,0,Speaker,dailydialog
I want to open an account .,neutral,dailydialog_9473,0,Speaker,dailydialog
Thank you . You ’ Ve been so nice to me .,joy,dailydialog_9474,0,Speaker,dailydialog
Gee ! I don't know what to say ! Thanks so much .,joy,dailydialog_9475,0,Speaker,dailydialog
"Let me get the asking price of the stock . Just a moment . Oh , now the asking price is $ 90 each share . By the way , what is the offering price ?",neutral,dailydialog_9476,0,Speaker,dailydialog
All right . Let's chat next time . Bye-bye .,joy,dailydialog_9477,0,Speaker,dailydialog
What's the matter with you ? You don't look well .,neutral,dailydialog_9478,0,Speaker,dailydialog
"No , nothing special.Oh , yes , you know Bill , The guy with the moustache.His wife had a baby girl last night and he passed out cigars to everyone today , He said his wife and daughter are doing fine.The baby is their first child .",neutral,dailydialog_9479,0,Speaker,dailydialog
Thanks . That'll be OK .,joy,dailydialog_9480,0,Speaker,dailydialog
"Yeah , it costed a bundle alright .",neutral,dailydialog_9481,0,Speaker,dailydialog
"I am very happy , too . It was a big game and I won .",joy,dailydialog_9482,0,Speaker,dailydialog
Fabulous ! We should look at engagement rings then ! Now that ’ s a whole other section .,joy,dailydialog_9483,0,Speaker,dailydialog
All right . What is your type of skin ?,neutral,dailydialog_9484,0,Speaker,dailydialog
"Hello Bill , what's new ?",joy,dailydialog_9485,0,Speaker,dailydialog
"You should ! This thrift shop is really cheap , though , you have to pay cash here .",neutral,dailydialog_9486,0,Speaker,dailydialog
Look what you've done !,anger,dailydialog_9487,0,Speaker,dailydialog
I really don't like any ice cream with nuts in it .,neutral,dailydialog_9488,0,Speaker,dailydialog
Yes . We will apply for your health insurance tomorrow.And your free membership in the club starts today if you like .,neutral,dailydialog_9489,0,Speaker,dailydialog
"Well , you know I studied marketing in America.So maybe the thought of going back there to promote our brand is kind of exciting to me . I'd love to be part of the team .",joy,dailydialog_9490,0,Speaker,dailydialog
"Hello , there . I'd like to know about Clean Collection . My company in the US is going to send me a cheque . It's for my wages , but I'm not too sure about how to cash it here .",neutral,dailydialog_9491,0,Speaker,dailydialog
I will . Thanks for your advice .,joy,dailydialog_9492,0,Speaker,dailydialog
When was the last time you saw it ?,neutral,dailydialog_9493,0,Speaker,dailydialog
This may be complicated . But I think he may need to build up his self-esteem .,neutral,dailydialog_9494,0,Speaker,dailydialog
"Total Fitness , why ?",neutral,dailydialog_9495,0,Speaker,dailydialog
I need some flowers for my wife . It's her birthday .,neutral,dailydialog_9496,0,Speaker,dailydialog
Yes . I ’ Ve won the first prize in the math contest .,joy,dailydialog_9497,0,Speaker,dailydialog
Just fine . I see . Aren ’ t you busying tomorrow evening ?,joy,dailydialog_9498,0,Speaker,dailydialog
He's a team player .,neutral,dailydialog_9499,0,Speaker,dailydialog
That ’ s good . What kind of electrical work did you do ?,neutral,dailydialog_9500,0,Speaker,dailydialog
I think I would like the pants pleated . I am not sure about the jacket though as I'm a little overweight .,neutral,dailydialog_9501,0,Speaker,dailydialog
"Yes , it ’ s about a group of friends living in a foreign country , and all the strange experiences they have",neutral,dailydialog_9502,0,Speaker,dailydialog
I feel a little overwhelmed by so many papers .,surprise,dailydialog_9503,0,Speaker,dailydialog
I need to go to the police station .,neutral,dailydialog_9504,0,Speaker,dailydialog
"Thanks . I am starving . Tom , what are you getting ?",joy,dailydialog_9505,0,Speaker,dailydialog
"Basically , there are 7 types of games",neutral,dailydialog_9506,0,Speaker,dailydialog
I believe there are still two Psychology classes open .,neutral,dailydialog_9507,0,Speaker,dailydialog
"Thanks , Mr . White . That's very kind of you .",joy,dailydialog_9508,0,Speaker,dailydialog
That sounds like fun .,joy,dailydialog_9509,0,Speaker,dailydialog
Yeah . She's a healthy beautiful girl .,joy,dailydialog_9510,0,Speaker,dailydialog
Can I reserve a hotel room ?,neutral,dailydialog_9511,0,Speaker,dailydialog
"There's nothing definite I think . I don't have a list or anything , but when I first meet somebody , I can usually tell whether or not that person is going to be a good friend . It seems I have a radar helping me spot new friends .",neutral,dailydialog_9512,0,Speaker,dailydialog
Credit card .,neutral,dailydialog_9513,0,Speaker,dailydialog
"Well , it's not just the girl ’ s fault . It's also society's fault - magazines and ads that show - thin models all saying , It's in to be thin . It's hard for them not to listen .",neutral,dailydialog_9514,0,Speaker,dailydialog
"well , I think I was being a little selfish myself . I know they don't get to see each other very often .",sadness,dailydialog_9515,0,Speaker,dailydialog
Silly me !,sadness,dailydialog_9516,0,Speaker,dailydialog
Many thanks !,joy,dailydialog_9517,0,Speaker,dailydialog
Here comes the birthday cake .,joy,dailydialog_9518,0,Speaker,dailydialog
"I hate to complain , but this soup is too salty .",disgust,dailydialog_9519,0,Speaker,dailydialog
I'm very sorry to have caused you this trouble .,sadness,dailydialog_9520,0,Speaker,dailydialog
She ’ s your sister.What she asked was only duck soup for you.Why can ’ t you be good to her ?,anger,dailydialog_9521,0,Speaker,dailydialog
888 Yuan per night . With breakfast . “ Northern Star ” buffet ! What's there arriving time ?,neutral,dailydialog_9522,0,Speaker,dailydialog
"They offer clearer and sharper images . Many of them also have up to 20x optical zoom lenses , a photo mode and fast-action mode .",joy,dailydialog_9523,0,Speaker,dailydialog
"Exactly . Is it possible to have my overcoat dry-cleaned , too ?",neutral,dailydialog_9524,0,Speaker,dailydialog
"Hi , Jenny ! Jason here . It's great to hear your voice again .",joy,dailydialog_9525,0,Speaker,dailydialog
you should probably call the IT department and have them check your computer for virus .,neutral,dailydialog_9526,0,Speaker,dailydialog
"Well , he sure was lucky .",neutral,dailydialog_9527,0,Speaker,dailydialog
Because you seem to have lost your vigilance . You should be on the watch out .,disgust,dailydialog_9528,0,Speaker,dailydialog
Wow ! That ’ s fast ! I don ’ t think we will be traveling that fast on the motorway .,surprise,dailydialog_9529,0,Speaker,dailydialog
No problem . That ’ s one dollar extra .,joy,dailydialog_9530,0,Speaker,dailydialog
"Oh , god , please tell me how .",neutral,dailydialog_9531,0,Speaker,dailydialog
Thank you for your coming .,neutral,dailydialog_9532,0,Speaker,dailydialog
"Oh , no , that's way too heavy a pan for me .",neutral,dailydialog_9533,0,Speaker,dailydialog
"Thank you for showing me your offices , Mr . Becker . I can see why Washington bureaucrats enjoy their jobs .",joy,dailydialog_9534,0,Speaker,dailydialog
"Come on , Brenda ! Never say die .",neutral,dailydialog_9535,0,Speaker,dailydialog
You ’ re kidding ! I ’ m on ! Where do I sign up ?,surprise,dailydialog_9536,0,Speaker,dailydialog
"Bob , how about joining the boxing club this summer vacation ?",neutral,dailydialog_9537,0,Speaker,dailydialog
What would you do at the party ?,neutral,dailydialog_9538,0,Speaker,dailydialog
"I know , they look very similar .",joy,dailydialog_9539,0,Speaker,dailydialog
But Day . I'm not sleepy .,neutral,dailydialog_9540,0,Speaker,dailydialog
Thanks . I really appreciate it .,joy,dailydialog_9541,0,Speaker,dailydialog
Are you free next thursday ?,neutral,dailydialog_9542,0,Speaker,dailydialog
"That may be , but you're still under arrest . And you'd better stop talking .",anger,dailydialog_9543,0,Speaker,dailydialog
Dad ! I ’ m gonna catch a cold !,anger,dailydialog_9544,0,Speaker,dailydialog
Gee . I must have left it in my hotel room .,surprise,dailydialog_9545,0,Speaker,dailydialog
What ? 100 US dollars ? Is it covered by the insurance ?,surprise,dailydialog_9546,0,Speaker,dailydialog
"Good morning , John !",joy,dailydialog_9547,0,Speaker,dailydialog
What ? Why ?,surprise,dailydialog_9548,0,Speaker,dailydialog
Now I see what you read the book for . But it's fine . I'll give you the lion's share .,neutral,dailydialog_9549,0,Speaker,dailydialog
Ten days ? Would you please repeat it again ?,surprise,dailydialog_9550,0,Speaker,dailydialog
Will this be your first year ?,neutral,dailydialog_9551,0,Speaker,dailydialog
"Say , how would you like to be a dress designer ?",joy,dailydialog_9552,0,Speaker,dailydialog
OK . I understand . Thank you .,joy,dailydialog_9553,0,Speaker,dailydialog
Would you like this one ?,neutral,dailydialog_9554,0,Speaker,dailydialog
Ohhhh !,sadness,dailydialog_9555,0,Speaker,dailydialog
great . Sweet wines are my favorite . They always make a great finish to a decisions meal .,joy,dailydialog_9556,0,Speaker,dailydialog
i think i'll be a little afraid .,fear,dailydialog_9557,0,Speaker,dailydialog
"Very good , sir . Will you register , please ?",neutral,dailydialog_9558,0,Speaker,dailydialog
"Yes . People should look out , because maybe there will be tornadoes coming.So it's called a watch .",neutral,dailydialog_9559,0,Speaker,dailydialog
"Yeah , you are right . Internet makes our lives easier . But it's a two-blade sword .",neutral,dailydialog_9560,0,Speaker,dailydialog
Look ! He has a partner !,surprise,dailydialog_9561,0,Speaker,dailydialog
"That ’ s a good idea . After I get rid of the old clothes I no longer wear , I can see what new clothes I need to buy .",joy,dailydialog_9562,0,Speaker,dailydialog
Yes . And they don ’ t give you very much either . I ’ m still hungry .,anger,dailydialog_9563,0,Speaker,dailydialog
Oh I ’ m enjoying myself but it ’ s so hot here,joy,dailydialog_9564,0,Speaker,dailydialog
I came here to get a chest X-ray .,neutral,dailydialog_9565,0,Speaker,dailydialog
"But what ? You always act like this , when you face difficulties .",anger,dailydialog_9566,0,Speaker,dailydialog
"Wait a moment , Mick . You haven't . . . Mick ? Are you still there ? You haven'tgiven me your new address . Hello ? Mick ? Hello ?",neutral,dailydialog_9567,0,Speaker,dailydialog
"Excuse me , sir ?",neutral,dailydialog_9568,0,Speaker,dailydialog
"Good , I am sure it will work if you can persist .",joy,dailydialog_9569,0,Speaker,dailydialog
"Well , do what you like to do . It can be anything . Jogging , doing aerobics , going bicycling , and playing ping-pong . Absolutely anything . Doing three or more workouts a week is good for you . But remember to do some stretches first .",neutral,dailydialog_9570,0,Speaker,dailydialog
"Sure , you ’ re more than welcome . I ’ m meeting everyone at three o ’ clock .",joy,dailydialog_9571,0,Speaker,dailydialog
I found it very disappointing .,disgust,dailydialog_9572,0,Speaker,dailydialog
"Yes . Look , it is on my desk .",joy,dailydialog_9573,0,Speaker,dailydialog
"No . You know , there are many schools and styles of kung fu . What we will perform is a set of Chinese shadow boxing .",neutral,dailydialog_9574,0,Speaker,dailydialog
"Oh , hi Kim . How ’ s it going ?",neutral,dailydialog_9575,0,Speaker,dailydialog
